q1,q2,q3,q4,f1,f2,f3,f4,f5,target
0.69,0.68,-0.02,-0.24,181.0,857.0,905.0,900.0,879.0,four
0.7,0.68,-0.0,-0.23,180.0,859.0,914.0,893.0,914.0,four
0.71,0.68,0.03,-0.19,189.0,852.0,905.0,898.0,898.0,four
0.72,0.67,0.09,-0.15,184.0,843.0,905.0,892.0,874.0,four
0.73,0.66,0.16,-0.11,190.0,839.0,897.0,894.0,875.0,four
0.73,0.64,0.21,-0.08,188.0,840.0,901.0,898.0,903.0,four
0.73,0.63,0.27,-0.04,191.0,832.0,898.0,898.0,879.0,four
0.73,0.61,0.31,-0.0,180.0,840.0,895.0,901.0,882.0,four
0.72,0.59,0.36,0.04,192.0,831.0,890.0,900.0,904.0,four
0.72,0.55,0.42,0.09,182.0,830.0,891.0,900.0,890.0,four
0.71,0.52,0.46,0.12,192.0,832.0,894.0,900.0,900.0,four
0.69,0.5,0.49,0.16,183.0,829.0,894.0,901.0,919.0,four
0.67,0.49,0.53,0.2,183.0,828.0,895.0,905.0,929.0,four
0.65,0.47,0.55,0.23,183.0,833.0,894.0,911.0,891.0,four
0.64,0.44,0.57,0.25,197.0,825.0,898.0,905.0,912.0,four
0.63,0.42,0.59,0.28,192.0,823.0,892.0,907.0,914.0,four
0.62,0.4,0.61,0.3,198.0,822.0,902.0,905.0,888.0,four
0.61,0.38,0.62,0.32,197.0,817.0,894.0,908.0,938.0,four
0.6,0.36,0.63,0.33,198.0,819.0,891.0,894.0,898.0,four
0.59,0.35,0.64,0.34,189.0,816.0,898.0,896.0,912.0,four
0.58,0.34,0.65,0.34,186.0,823.0,900.0,891.0,904.0,four
0.57,0.34,0.66,0.35,183.0,829.0,914.0,882.0,909.0,four
0.57,0.34,0.66,0.35,186.0,829.0,910.0,900.0,891.0,four
0.56,0.34,0.67,0.36,180.0,832.0,915.0,896.0,911.0,four
0.56,0.34,0.67,0.36,176.0,831.0,911.0,897.0,927.0,four
0.56,0.34,0.67,0.36,173.0,831.0,924.0,898.0,924.0,four
0.55,0.35,0.67,0.35,182.0,840.0,932.0,891.0,941.0,four
0.55,0.36,0.67,0.35,180.0,843.0,937.0,893.0,922.0,four
0.55,0.36,0.67,0.34,180.0,846.0,925.0,898.0,940.0,four
0.55,0.37,0.67,0.33,181.0,851.0,937.0,893.0,954.0,four
0.55,0.38,0.67,0.33,183.0,854.0,940.0,894.0,951.0,four
0.54,0.4,0.67,0.32,183.0,852.0,938.0,896.0,962.0,four
0.53,0.41,0.67,0.31,184.0,850.0,928.0,894.0,951.0,four
0.53,0.42,0.67,0.31,180.0,846.0,914.0,896.0,950.0,four
0.53,0.43,0.67,0.3,179.0,871.0,921.0,888.0,950.0,four
0.52,0.44,0.66,0.3,183.0,869.0,930.0,888.0,941.0,four
0.52,0.45,0.66,0.3,176.0,858.0,930.0,896.0,948.0,four
0.51,0.46,0.66,0.3,176.0,857.0,928.0,894.0,937.0,four
0.52,0.47,0.66,0.3,177.0,857.0,920.0,889.0,951.0,four
0.52,0.47,0.65,0.29,177.0,851.0,930.0,889.0,930.0,four
0.53,0.47,0.65,0.29,175.0,842.0,935.0,896.0,935.0,four
0.54,0.47,0.64,0.29,178.0,845.0,935.0,900.0,930.0,four
0.54,0.48,0.63,0.28,179.0,839.0,922.0,891.0,935.0,four
0.55,0.49,0.63,0.27,177.0,839.0,924.0,893.0,938.0,four
0.55,0.49,0.62,0.27,177.0,844.0,930.0,902.0,950.0,four
0.55,0.5,0.62,0.26,180.0,842.0,922.0,894.0,962.0,four
0.55,0.5,0.61,0.26,178.0,839.0,932.0,901.0,951.0,four
0.56,0.51,0.6,0.25,177.0,838.0,925.0,900.0,950.0,four
0.56,0.52,0.6,0.25,186.0,833.0,915.0,893.0,938.0,four
0.57,0.52,0.59,0.25,190.0,831.0,915.0,891.0,924.0,four
0.57,0.53,0.58,0.24,189.0,830.0,911.0,906.0,924.0,four
0.57,0.53,0.58,0.24,185.0,825.0,915.0,905.0,920.0,four
0.57,0.53,0.58,0.24,186.0,836.0,911.0,898.0,917.0,four
0.57,0.54,0.58,0.24,184.0,835.0,911.0,900.0,919.0,four
0.57,0.54,0.57,0.24,189.0,833.0,905.0,900.0,914.0,four
0.57,0.54,0.57,0.23,191.0,829.0,914.0,905.0,924.0,four
0.57,0.55,0.57,0.23,186.0,830.0,920.0,900.0,930.0,four
0.57,0.55,0.56,0.23,184.0,829.0,941.0,902.0,925.0,four
0.57,0.56,0.56,0.22,185.0,825.0,935.0,908.0,938.0,four
0.58,0.56,0.55,0.22,191.0,828.0,945.0,908.0,929.0,four
0.58,0.56,0.55,0.22,183.0,828.0,941.0,908.0,933.0,four
0.58,0.57,0.55,0.21,189.0,826.0,948.0,910.0,925.0,four
0.58,0.57,0.54,0.21,191.0,828.0,945.0,907.0,929.0,four
0.58,0.57,0.54,0.21,186.0,831.0,944.0,901.0,922.0,four
0.58,0.58,0.54,0.21,191.0,836.0,947.0,906.0,929.0,four
0.58,0.58,0.53,0.2,195.0,831.0,940.0,914.0,903.0,four
0.58,0.59,0.53,0.2,195.0,851.0,938.0,905.0,917.0,four
0.58,0.59,0.52,0.2,191.0,851.0,940.0,901.0,932.0,four
0.58,0.6,0.52,0.2,190.0,851.0,937.0,903.0,925.0,four
0.58,0.6,0.51,0.19,192.0,849.0,941.0,906.0,920.0,four
0.58,0.6,0.51,0.19,192.0,849.0,932.0,912.0,932.0,four
0.58,0.6,0.51,0.19,194.0,852.0,940.0,910.0,909.0,four
0.58,0.61,0.51,0.19,193.0,840.0,941.0,901.0,927.0,four
0.58,0.61,0.5,0.19,195.0,853.0,944.0,907.0,924.0,four
0.58,0.61,0.5,0.19,195.0,844.0,945.0,902.0,930.0,four
0.58,0.61,0.5,0.19,192.0,842.0,947.0,901.0,930.0,four
0.58,0.62,0.49,0.19,194.0,840.0,945.0,897.0,948.0,four
0.58,0.62,0.49,0.19,200.0,845.0,945.0,902.0,938.0,four
0.58,0.62,0.49,0.19,200.0,846.0,951.0,903.0,933.0,four
0.58,0.62,0.49,0.18,206.0,849.0,944.0,898.0,929.0,four
0.59,0.62,0.49,0.18,204.0,861.0,948.0,902.0,937.0,four
0.59,0.62,0.49,0.18,210.0,854.0,944.0,908.0,958.0,four
0.59,0.62,0.49,0.18,213.0,844.0,931.0,907.0,951.0,four
0.59,0.62,0.49,0.18,203.0,836.0,931.0,912.0,930.0,four
0.59,0.62,0.49,0.17,202.0,829.0,930.0,907.0,929.0,four
0.59,0.62,0.49,0.17,194.0,832.0,925.0,903.0,932.0,four
0.59,0.62,0.49,0.17,197.0,829.0,915.0,901.0,908.0,four
0.59,0.62,0.48,0.17,192.0,838.0,917.0,907.0,909.0,four
0.59,0.62,0.49,0.17,191.0,833.0,922.0,905.0,901.0,four
0.59,0.62,0.49,0.17,191.0,835.0,915.0,903.0,900.0,four
0.59,0.62,0.49,0.17,188.0,838.0,921.0,906.0,896.0,four
0.59,0.62,0.49,0.16,184.0,831.0,927.0,897.0,896.0,four
0.6,0.64,0.46,0.12,186.0,833.0,921.0,901.0,893.0,four
0.61,0.68,0.4,0.05,184.0,843.0,918.0,901.0,908.0,four
0.61,0.71,0.33,-0.02,182.0,843.0,907.0,896.0,904.0,four
0.62,0.73,0.28,-0.07,185.0,837.0,912.0,900.0,903.0,four
0.62,0.74,0.24,-0.11,197.0,828.0,918.0,902.0,909.0,four
0.63,0.74,0.22,-0.13,196.0,821.0,922.0,903.0,911.0,four
0.63,0.73,0.21,-0.14,196.0,819.0,925.0,902.0,909.0,four
0.63,0.74,0.18,-0.16,197.0,821.0,915.0,900.0,908.0,four
0.63,0.74,0.15,-0.18,197.0,821.0,921.0,905.0,919.0,four
0.63,0.74,0.12,-0.2,197.0,817.0,917.0,901.0,922.0,four
0.63,0.74,0.1,-0.22,197.0,817.0,911.0,910.0,940.0,four
0.63,0.74,0.07,-0.23,196.0,824.0,917.0,910.0,927.0,four
0.62,0.74,0.04,-0.25,201.0,817.0,910.0,894.0,925.0,four
0.62,0.74,0.02,-0.26,192.0,824.0,915.0,910.0,929.0,four
0.62,0.73,0.0,-0.27,201.0,821.0,915.0,911.0,930.0,four
0.62,0.73,-0.02,-0.28,211.0,819.0,917.0,910.0,930.0,four
0.62,0.73,-0.03,-0.28,206.0,814.0,915.0,900.0,935.0,four
0.62,0.73,-0.05,-0.29,202.0,817.0,918.0,903.0,943.0,four
0.62,0.73,-0.06,-0.29,213.0,823.0,917.0,905.0,930.0,four
0.62,0.72,-0.08,-0.3,214.0,838.0,915.0,901.0,945.0,four
0.62,0.72,-0.08,-0.3,211.0,835.0,932.0,898.0,940.0,four
0.63,0.72,-0.07,-0.3,229.0,829.0,932.0,893.0,958.0,four
0.64,0.71,-0.07,-0.29,220.0,836.0,927.0,897.0,929.0,four
0.65,0.7,-0.07,-0.29,223.0,838.0,915.0,896.0,927.0,four
0.66,0.69,-0.06,-0.29,226.0,835.0,894.0,891.0,922.0,four
0.67,0.68,-0.05,-0.29,211.0,829.0,907.0,894.0,912.0,four
0.68,0.68,-0.04,-0.28,214.0,826.0,902.0,892.0,908.0,four
0.68,0.68,-0.04,-0.28,208.0,821.0,898.0,885.0,893.0,four
0.68,0.68,-0.03,-0.27,206.0,818.0,902.0,884.0,896.0,four
0.68,0.68,-0.03,-0.27,205.0,817.0,901.0,879.0,890.0,four
0.68,0.69,-0.02,-0.26,210.0,823.0,888.0,870.0,888.0,four
0.68,0.69,-0.02,-0.26,218.0,821.0,887.0,882.0,895.0,four
0.67,0.69,-0.01,-0.25,216.0,822.0,884.0,892.0,891.0,four
0.67,0.7,0.0,-0.25,215.0,826.0,882.0,893.0,896.0,four
0.67,0.7,0.01,-0.25,213.0,831.0,891.0,889.0,888.0,four
0.67,0.7,0.01,-0.25,220.0,845.0,888.0,891.0,898.0,four
0.67,0.7,0.02,-0.25,226.0,854.0,887.0,891.0,898.0,four
0.67,0.7,0.03,-0.24,206.0,847.0,885.0,894.0,887.0,four
0.68,0.69,0.03,-0.24,206.0,838.0,882.0,893.0,890.0,four
0.68,0.69,0.04,-0.24,209.0,845.0,885.0,891.0,885.0,four
0.68,0.69,0.04,-0.24,206.0,839.0,885.0,888.0,880.0,four
0.68,0.69,0.04,-0.23,204.0,840.0,882.0,880.0,883.0,four
0.68,0.69,0.05,-0.23,203.0,839.0,882.0,888.0,872.0,four
0.68,0.69,0.05,-0.23,201.0,837.0,880.0,873.0,867.0,four
0.68,0.69,0.05,-0.23,202.0,835.0,878.0,882.0,867.0,four
0.68,0.69,0.05,-0.23,198.0,832.0,877.0,878.0,866.0,four
0.68,0.69,0.05,-0.22,200.0,833.0,877.0,878.0,869.0,four
0.69,0.69,0.05,-0.22,200.0,836.0,878.0,879.0,859.0,four
0.69,0.69,0.06,-0.22,200.0,833.0,875.0,871.0,867.0,four
0.69,0.69,0.06,-0.21,195.0,837.0,881.0,876.0,859.0,four
0.69,0.69,0.09,-0.2,201.0,837.0,880.0,870.0,866.0,four
0.7,0.68,0.13,-0.17,198.0,837.0,877.0,871.0,872.0,four
0.71,0.67,0.17,-0.16,200.0,837.0,877.0,878.0,880.0,four
0.71,0.66,0.2,-0.15,200.0,844.0,885.0,882.0,916.0,four
0.7,0.66,0.22,-0.13,194.0,844.0,891.0,889.0,922.0,four
0.7,0.65,0.25,-0.11,193.0,839.0,894.0,878.0,912.0,four
0.7,0.64,0.29,-0.09,192.0,835.0,884.0,889.0,909.0,four
0.7,0.63,0.32,-0.07,195.0,832.0,885.0,889.0,906.0,four
0.7,0.62,0.34,-0.06,196.0,839.0,877.0,888.0,919.0,four
0.7,0.62,0.37,-0.04,194.0,847.0,892.0,891.0,924.0,four
0.69,0.6,0.39,-0.02,195.0,838.0,880.0,883.0,925.0,four
0.69,0.6,0.41,0.0,200.0,840.0,884.0,889.0,937.0,four
0.68,0.59,0.44,0.02,198.0,844.0,885.0,894.0,927.0,four
0.68,0.57,0.46,0.04,203.0,837.0,888.0,894.0,945.0,four
0.68,0.57,0.47,0.06,207.0,842.0,892.0,883.0,937.0,four
0.67,0.56,0.49,0.07,210.0,839.0,890.0,885.0,930.0,four
0.66,0.55,0.5,0.09,213.0,835.0,892.0,884.0,929.0,four
0.66,0.54,0.52,0.11,213.0,833.0,894.0,884.0,929.0,four
0.65,0.53,0.53,0.13,213.0,840.0,891.0,882.0,938.0,four
0.65,0.52,0.54,0.15,218.0,836.0,897.0,875.0,932.0,four
0.64,0.51,0.55,0.16,219.0,826.0,892.0,873.0,935.0,four
0.63,0.49,0.58,0.19,215.0,824.0,887.0,880.0,937.0,four
0.61,0.48,0.59,0.21,214.0,828.0,895.0,885.0,914.0,four
0.6,0.47,0.6,0.24,214.0,829.0,904.0,896.0,927.0,four
0.59,0.46,0.62,0.26,213.0,825.0,907.0,898.0,917.0,four
0.57,0.44,0.63,0.28,213.0,838.0,904.0,894.0,930.0,four
0.56,0.44,0.64,0.3,222.0,836.0,898.0,889.0,932.0,four
0.55,0.44,0.64,0.31,221.0,836.0,914.0,896.0,922.0,four
0.55,0.44,0.63,0.32,215.0,835.0,902.0,891.0,916.0,four
0.56,0.45,0.62,0.32,223.0,838.0,905.0,892.0,911.0,four
0.56,0.46,0.61,0.32,219.0,832.0,904.0,876.0,903.0,four
0.56,0.47,0.6,0.32,216.0,833.0,902.0,882.0,903.0,four
0.56,0.48,0.59,0.32,218.0,830.0,898.0,882.0,896.0,four
0.56,0.49,0.58,0.32,216.0,830.0,907.0,888.0,898.0,four
0.56,0.5,0.57,0.32,219.0,829.0,904.0,882.0,896.0,four
0.56,0.51,0.57,0.32,219.0,830.0,904.0,892.0,895.0,four
0.56,0.52,0.56,0.31,217.0,826.0,901.0,882.0,890.0,four
0.56,0.53,0.56,0.31,218.0,825.0,905.0,889.0,891.0,four
0.56,0.53,0.56,0.3,219.0,818.0,897.0,885.0,882.0,four
0.56,0.54,0.55,0.29,213.0,829.0,908.0,888.0,887.0,four
0.56,0.55,0.55,0.29,216.0,823.0,905.0,884.0,875.0,four
0.57,0.55,0.54,0.28,213.0,824.0,905.0,887.0,869.0,four
0.57,0.56,0.54,0.26,215.0,825.0,904.0,884.0,869.0,four
0.58,0.57,0.53,0.24,211.0,822.0,898.0,885.0,875.0,four
0.59,0.58,0.52,0.21,217.0,816.0,895.0,884.0,872.0,four
0.6,0.59,0.5,0.2,221.0,819.0,900.0,878.0,882.0,four
0.61,0.6,0.49,0.17,218.0,815.0,900.0,883.0,879.0,four
0.63,0.61,0.46,0.14,225.0,817.0,901.0,884.0,880.0,four
0.64,0.62,0.44,0.12,221.0,814.0,901.0,884.0,890.0,four
0.65,0.63,0.42,0.09,219.0,814.0,897.0,883.0,872.0,four
0.66,0.64,0.39,0.06,216.0,817.0,897.0,883.0,866.0,four
0.66,0.66,0.36,0.03,207.0,823.0,897.0,879.0,869.0,four
0.66,0.66,0.34,0.01,214.0,824.0,890.0,873.0,879.0,four
0.66,0.68,0.31,-0.03,217.0,830.0,884.0,875.0,887.0,four
0.66,0.7,0.26,-0.08,217.0,833.0,887.0,876.0,890.0,four
0.65,0.72,0.21,-0.11,215.0,826.0,892.0,879.0,900.0,four
0.64,0.73,0.17,-0.16,208.0,846.0,888.0,876.0,912.0,four
0.63,0.74,0.09,-0.21,202.0,837.0,888.0,883.0,924.0,four
0.61,0.74,0.03,-0.26,198.0,833.0,887.0,885.0,903.0,four
0.61,0.74,-0.01,-0.28,194.0,832.0,891.0,878.0,911.0,four
0.61,0.74,-0.02,-0.29,190.0,826.0,894.0,879.0,898.0,four
0.61,0.74,-0.02,-0.29,190.0,822.0,885.0,879.0,895.0,four
0.61,0.74,-0.01,-0.28,186.0,814.0,890.0,873.0,890.0,four
0.61,0.74,-0.0,-0.28,189.0,823.0,898.0,882.0,882.0,four
0.61,0.74,0.0,-0.27,189.0,824.0,897.0,882.0,879.0,four
0.62,0.74,0.02,-0.26,183.0,814.0,895.0,883.0,895.0,four
0.62,0.74,0.02,-0.26,186.0,815.0,897.0,878.0,901.0,four
0.62,0.74,0.04,-0.25,186.0,815.0,930.0,887.0,909.0,four
0.62,0.74,0.04,-0.24,189.0,814.0,908.0,883.0,898.0,four
0.62,0.75,0.05,-0.24,182.0,816.0,917.0,885.0,887.0,four
0.62,0.75,0.05,-0.23,189.0,810.0,918.0,883.0,877.0,four
0.62,0.75,0.06,-0.23,190.0,817.0,925.0,885.0,896.0,four
0.62,0.75,0.07,-0.22,190.0,811.0,914.0,884.0,890.0,four
0.62,0.75,0.07,-0.22,192.0,823.0,920.0,883.0,898.0,four
0.62,0.75,0.08,-0.21,190.0,816.0,915.0,884.0,906.0,four
0.62,0.75,0.08,-0.21,182.0,821.0,912.0,883.0,903.0,four
0.62,0.75,0.08,-0.21,185.0,818.0,917.0,889.0,906.0,four
0.62,0.75,0.09,-0.21,186.0,829.0,924.0,884.0,903.0,four
0.62,0.75,0.1,-0.2,191.0,832.0,922.0,879.0,900.0,four
0.63,0.75,0.1,-0.2,197.0,831.0,912.0,885.0,916.0,four
0.63,0.74,0.1,-0.2,193.0,833.0,917.0,897.0,912.0,four
0.63,0.74,0.1,-0.21,194.0,831.0,911.0,889.0,904.0,four
0.63,0.74,0.1,-0.2,194.0,829.0,905.0,891.0,888.0,four
0.63,0.74,0.11,-0.2,193.0,836.0,914.0,889.0,891.0,four
0.63,0.74,0.11,-0.19,193.0,826.0,910.0,885.0,887.0,four
0.64,0.74,0.11,-0.19,196.0,831.0,900.0,874.0,882.0,four
0.64,0.74,0.11,-0.19,190.0,824.0,900.0,878.0,875.0,four
0.64,0.74,0.11,-0.19,193.0,822.0,900.0,880.0,880.0,four
0.64,0.74,0.11,-0.19,193.0,833.0,892.0,873.0,891.0,four
0.64,0.74,0.11,-0.2,192.0,817.0,892.0,876.0,896.0,four
0.64,0.74,0.1,-0.2,192.0,818.0,902.0,887.0,887.0,four
0.64,0.73,0.1,-0.21,192.0,816.0,895.0,878.0,888.0,four
0.64,0.73,0.09,-0.21,189.0,815.0,895.0,878.0,877.0,four
0.64,0.74,0.09,-0.21,190.0,818.0,898.0,880.0,879.0,four
0.63,0.74,0.09,-0.21,190.0,817.0,891.0,882.0,901.0,four
0.63,0.74,0.08,-0.2,192.0,824.0,895.0,874.0,906.0,four
0.63,0.75,0.08,-0.2,194.0,821.0,891.0,873.0,890.0,four
0.63,0.75,0.07,-0.2,192.0,822.0,884.0,871.0,888.0,four
0.63,0.75,0.07,-0.2,190.0,817.0,890.0,879.0,883.0,four
0.62,0.75,0.06,-0.21,189.0,818.0,894.0,879.0,879.0,four
0.62,0.75,0.05,-0.21,186.0,815.0,888.0,879.0,870.0,four
0.61,0.76,0.04,-0.22,191.0,817.0,881.0,873.0,872.0,four
0.61,0.76,0.02,-0.23,191.0,817.0,890.0,867.0,872.0,four
0.6,0.76,-0.01,-0.25,191.0,815.0,884.0,871.0,870.0,four
0.6,0.75,-0.04,-0.27,189.0,815.0,884.0,876.0,848.0,four
0.6,0.75,-0.06,-0.28,190.0,815.0,887.0,874.0,854.0,four
0.6,0.74,-0.08,-0.3,193.0,811.0,882.0,878.0,853.0,four
0.59,0.74,-0.1,-0.31,189.0,803.0,877.0,869.0,851.0,four
0.59,0.73,-0.11,-0.32,189.0,809.0,874.0,867.0,850.0,four
0.58,0.73,-0.13,-0.33,186.0,812.0,881.0,874.0,851.0,four
0.58,0.73,-0.14,-0.34,186.0,816.0,890.0,871.0,850.0,four
0.57,0.72,-0.16,-0.35,189.0,816.0,891.0,869.0,850.0,four
0.56,0.72,-0.18,-0.36,186.0,809.0,875.0,867.0,850.0,four
0.56,0.72,-0.19,-0.36,184.0,804.0,885.0,870.0,856.0,four
0.56,0.72,-0.2,-0.37,185.0,812.0,884.0,867.0,856.0,four
0.56,0.72,-0.21,-0.36,188.0,810.0,885.0,878.0,850.0,four
0.55,0.72,-0.22,-0.36,186.0,805.0,887.0,875.0,853.0,four
0.55,0.72,-0.22,-0.36,193.0,815.0,888.0,866.0,867.0,four
0.55,0.72,-0.22,-0.36,188.0,814.0,887.0,873.0,869.0,four
0.54,0.72,-0.22,-0.36,189.0,814.0,885.0,874.0,880.0,four
0.55,0.73,-0.22,-0.35,194.0,812.0,882.0,869.0,880.0,four
0.55,0.72,-0.22,-0.35,185.0,808.0,880.0,875.0,877.0,four
0.56,0.72,-0.22,-0.34,185.0,809.0,882.0,875.0,864.0,four
0.58,0.71,-0.21,-0.34,190.0,817.0,891.0,867.0,883.0,four
0.59,0.7,-0.2,-0.34,196.0,812.0,900.0,875.0,891.0,four
0.61,0.69,-0.17,-0.35,202.0,818.0,900.0,876.0,887.0,four
0.61,0.69,-0.13,-0.37,205.0,830.0,900.0,873.0,879.0,four
0.61,0.69,-0.09,-0.38,203.0,823.0,890.0,878.0,870.0,four
0.62,0.67,-0.06,-0.4,201.0,819.0,880.0,871.0,867.0,four
0.63,0.66,-0.06,-0.41,197.0,822.0,895.0,875.0,851.0,four
0.62,0.66,-0.06,-0.42,196.0,814.0,875.0,873.0,861.0,four
0.62,0.66,-0.07,-0.42,193.0,812.0,882.0,871.0,846.0,four
0.63,0.65,-0.07,-0.41,195.0,814.0,885.0,862.0,853.0,four
0.64,0.65,-0.08,-0.4,196.0,809.0,895.0,869.0,843.0,four
0.66,0.64,-0.08,-0.39,195.0,807.0,894.0,866.0,837.0,four
0.66,0.64,-0.07,-0.37,193.0,803.0,892.0,862.0,838.0,four
0.67,0.64,-0.07,-0.36,193.0,805.0,885.0,866.0,845.0,four
0.68,0.65,-0.06,-0.35,191.0,807.0,882.0,864.0,843.0,four
0.68,0.65,-0.05,-0.34,189.0,812.0,894.0,866.0,848.0,four
0.69,0.65,-0.05,-0.32,189.0,810.0,887.0,860.0,861.0,four
0.69,0.66,-0.05,-0.3,185.0,808.0,884.0,871.0,858.0,four
0.68,0.67,-0.04,-0.28,191.0,807.0,888.0,873.0,861.0,four
0.68,0.68,-0.04,-0.27,197.0,808.0,884.0,873.0,859.0,four
0.68,0.69,-0.03,-0.25,207.0,803.0,881.0,873.0,867.0,four
0.67,0.7,-0.02,-0.24,208.0,801.0,885.0,866.0,866.0,four
0.67,0.71,-0.01,-0.23,198.0,801.0,878.0,862.0,874.0,four
0.66,0.72,-0.01,-0.23,209.0,808.0,890.0,866.0,875.0,four
0.65,0.73,0.01,-0.22,211.0,805.0,881.0,869.0,874.0,four
0.64,0.73,0.01,-0.22,205.0,807.0,885.0,871.0,870.0,four
0.64,0.74,0.02,-0.21,208.0,808.0,884.0,865.0,864.0,four
0.63,0.74,0.03,-0.21,211.0,812.0,884.0,873.0,861.0,four
0.63,0.75,0.03,-0.21,207.0,814.0,885.0,869.0,875.0,four
0.63,0.75,0.03,-0.21,205.0,817.0,885.0,871.0,872.0,four
0.63,0.74,0.04,-0.21,206.0,812.0,868.0,864.0,867.0,four
0.63,0.74,0.05,-0.21,204.0,814.0,878.0,867.0,877.0,four
0.64,0.74,0.05,-0.21,202.0,809.0,872.0,866.0,872.0,four
0.64,0.73,0.06,-0.21,202.0,804.0,872.0,869.0,870.0,four
0.65,0.73,0.06,-0.2,207.0,815.0,872.0,869.0,859.0,four
0.66,0.72,0.05,-0.2,209.0,816.0,875.0,860.0,864.0,four
0.66,0.72,0.05,-0.2,203.0,808.0,875.0,864.0,861.0,four
0.66,0.72,0.05,-0.2,216.0,815.0,877.0,860.0,859.0,four
0.67,0.72,0.04,-0.2,205.0,814.0,880.0,862.0,859.0,four
0.67,0.72,0.04,-0.2,207.0,811.0,874.0,879.0,880.0,four
0.67,0.71,0.03,-0.2,204.0,811.0,877.0,878.0,898.0,four
0.68,0.71,0.03,-0.2,208.0,804.0,871.0,873.0,896.0,four
0.68,0.7,0.03,-0.2,221.0,816.0,882.0,876.0,895.0,four
0.68,0.7,0.03,-0.21,218.0,812.0,881.0,875.0,888.0,four
0.69,0.7,0.03,-0.21,218.0,812.0,885.0,866.0,890.0,four
0.69,0.7,0.02,-0.21,217.0,807.0,877.0,870.0,880.0,four
0.69,0.7,0.02,-0.21,217.0,811.0,874.0,864.0,879.0,four
0.69,0.69,0.02,-0.21,214.0,814.0,875.0,869.0,875.0,four
0.69,0.69,0.02,-0.21,219.0,814.0,880.0,874.0,880.0,four
0.69,0.69,0.02,-0.21,215.0,811.0,871.0,869.0,883.0,four
0.69,0.69,0.02,-0.21,214.0,811.0,874.0,869.0,872.0,four
0.69,0.69,0.02,-0.21,216.0,817.0,878.0,873.0,887.0,four
0.7,0.69,0.02,-0.21,214.0,816.0,877.0,866.0,888.0,four
0.7,0.69,0.02,-0.21,214.0,819.0,877.0,873.0,893.0,four
0.7,0.69,0.02,-0.21,218.0,816.0,865.0,867.0,891.0,four
0.7,0.69,0.02,-0.21,223.0,812.0,872.0,869.0,864.0,four
0.7,0.69,0.02,-0.21,225.0,821.0,875.0,873.0,862.0,four
0.7,0.69,0.02,-0.21,225.0,819.0,872.0,879.0,864.0,four
0.7,0.69,0.02,-0.21,221.0,817.0,872.0,884.0,864.0,four
0.7,0.69,0.02,-0.21,221.0,819.0,872.0,880.0,866.0,four
0.69,0.69,0.02,-0.21,218.0,819.0,872.0,883.0,870.0,four
0.69,0.69,0.02,-0.21,223.0,815.0,864.0,880.0,862.0,four
0.69,0.69,0.02,-0.21,223.0,817.0,865.0,882.0,869.0,four
0.69,0.69,0.02,-0.21,216.0,817.0,871.0,882.0,869.0,four
0.69,0.7,0.02,-0.21,222.0,818.0,861.0,873.0,875.0,four
0.69,0.7,0.02,-0.21,220.0,824.0,878.0,883.0,869.0,four
0.68,0.7,0.01,-0.21,215.0,816.0,872.0,883.0,877.0,four
0.68,0.7,0.01,-0.21,215.0,821.0,875.0,887.0,866.0,four
0.67,0.71,-0.0,-0.21,219.0,825.0,884.0,887.0,870.0,four
0.66,0.72,-0.02,-0.22,209.0,828.0,890.0,878.0,906.0,four
0.64,0.73,-0.05,-0.23,216.0,830.0,882.0,883.0,916.0,four
0.63,0.74,-0.07,-0.23,215.0,824.0,880.0,882.0,901.0,four
0.63,0.74,-0.08,-0.23,211.0,824.0,877.0,879.0,893.0,four
0.63,0.74,-0.08,-0.23,203.0,828.0,877.0,878.0,879.0,four
0.63,0.74,-0.07,-0.22,205.0,828.0,877.0,876.0,870.0,four
0.63,0.74,-0.07,-0.22,206.0,826.0,868.0,880.0,856.0,four
0.63,0.74,-0.07,-0.22,203.0,825.0,874.0,880.0,866.0,four
0.63,0.74,-0.07,-0.22,203.0,821.0,868.0,879.0,861.0,four
0.63,0.74,-0.07,-0.22,200.0,822.0,871.0,879.0,856.0,four
0.63,0.74,-0.07,-0.22,202.0,824.0,870.0,874.0,859.0,four
0.63,0.74,-0.07,-0.22,202.0,821.0,862.0,866.0,861.0,four
0.63,0.74,-0.07,-0.22,197.0,822.0,872.0,871.0,851.0,four
0.63,0.74,-0.07,-0.22,200.0,819.0,872.0,871.0,854.0,four
0.63,0.74,-0.06,-0.22,198.0,818.0,867.0,870.0,858.0,four
0.63,0.74,-0.06,-0.21,200.0,824.0,864.0,861.0,854.0,four
0.63,0.74,-0.06,-0.21,198.0,822.0,860.0,866.0,853.0,four
0.63,0.74,-0.06,-0.21,197.0,826.0,868.0,871.0,843.0,four
0.63,0.74,-0.06,-0.21,200.0,824.0,865.0,867.0,851.0,four
0.63,0.74,-0.06,-0.21,198.0,818.0,855.0,864.0,851.0,four
0.63,0.74,-0.06,-0.21,202.0,822.0,862.0,864.0,848.0,four
0.63,0.74,-0.06,-0.21,198.0,821.0,854.0,865.0,853.0,four
0.63,0.74,-0.06,-0.21,194.0,816.0,861.0,865.0,854.0,four
0.63,0.74,-0.06,-0.21,198.0,816.0,864.0,870.0,851.0,four
0.63,0.74,-0.06,-0.21,196.0,817.0,864.0,864.0,854.0,four
